date,close
2011-01-14,98.91
2011-01-18,99.08
2011-01-19,98.11
2011-01-20,97.98
2011-01-21,98.2
2011-01-24,98.76
2011-01-25,98.81
2011-01-26,99.2
2011-01-27,99.44
2011-01-28,97.71
2011-01-31,98.44
2011-02-01,100.02
2011-02-02,99.82
2011-02-03,100.05
2011-02-04,100.33
2011-02-07,100.96
2011-02-08,101.42
2011-02-09,101.19
2011-02-10,101.22
2011-02-11,101.83
2011-02-14,102.07
2011-02-15,101.75
2011-02-16,102.39
2011-02-17,102.7
2011-02-18,102.92
2011-02-22,100.85
2011-02-23,100.23
2011-02-24,100.16
2011-02-25,101.23
2011-02-28,101.86
2011-03-01,100.16
2011-03-02,100.38
2011-03-03,102.1
2011-03-04,101.34
2011-03-07,100.54
2011-03-08,101.42
2011-03-09,101.28
2011-03-10,99.4
2011-03-11,100.09
2011-03-14,99.49
2011-03-15,98.35
2011-03-16,96.53
2011-03-17,97.8
2011-03-18,98.16
2011-03-21,99.68
2011-03-22,99.34
2011-03-23,99.62
2011-03-24,100.57
2011-03-25,100.88
2011-03-28,100.63
2011-03-29,101.31
2011-03-30,102.01
2011-03-31,101.87
2011-04-01,102.3
2011-04-04,102.39
2011-04-05,102.37
2011-04-06,102.69
2011-04-07,102.43
2011-04-08,102.08
2011-04-11,101.77
2011-04-12,101.01
2011-04-13,101.0
2011-04-14,101.08
2011-04-15,101.45
2011-04-18,100.31
2011-04-19,100.89
2011-04-20,102.26
2011-04-21,102.79
2011-04-25,102.68
2011-04-26,103.56
2011-04-27,104.24
2011-04-28,104.58
2011-04-29,104.82
2011-05-02,104.66
2011-05-03,104.28
2011-05-04,103.59
2011-05-05,102.66
2011-05-06,103.11
2011-05-09,103.51
2011-05-10,104.39
2011-05-11,103.29
2011-05-12,103.78
2011-05-13,102.99
2011-05-16,102.33
2011-05-17,102.32
2011-05-18,103.23
2011-05-19,103.48
2011-05-20,102.66
2011-05-23,101.46
2011-05-24,101.38
2011-05-25,101.72
2011-05-26,102.19
2011-05-27,102.58
2011-05-31,103.65
2011-06-01,101.32
2011-06-02,101.21
2011-06-03,100.2
2011-06-06,99.14
2011-06-07,99.08
2011-06-08,98.67
2011-06-09,99.42
2011-06-10,98.04
2011-06-13,98.11
2011-06-14,99.36
2011-06-15,97.59
2011-06-16,97.81
2011-06-17,98.1
2011-06-20,98.6
2011-06-21,99.95
2011-06-22,99.35
2011-06-23,99.06
2011-06-24,97.91
2011-06-27,98.79
2011-06-28,100.08
2011-06-29,100.93
2011-06-30,101.9
2011-07-01,103.4
2011-07-05,103.32
2011-07-06,103.44
2011-07-07,104.52
2011-07-08,103.77
2011-07-11,101.9
2011-07-12,101.46
2011-07-13,101.8
2011-07-14,101.09
2011-07-15,101.68
2011-07-18,100.85
2011-07-19,102.48
2011-07-20,102.42
2011-07-21,103.84
2011-07-22,103.91
2011-07-25,103.33
2011-07-26,102.95
2011-07-27,100.84
2011-07-28,100.55
2011-07-29,99.86
2011-08-01,99.43
2011-08-02,96.89
2011-08-03,97.42
2011-08-04,92.86
2011-08-05,92.72
2011-08-08,86.68
2011-08-09,90.71
2011-08-10,86.7
2011-08-11,90.59
2011-08-12,91.2
2011-08-15,93.13
2011-08-16,92.34
2011-08-17,92.4
2011-08-18,88.42
2011-08-19,86.97
2011-08-22,87.04
2011-08-23,89.91
2011-08-24,91.17
2011-08-25,89.78
2011-08-26,91.09
2011-08-29,93.71
2011-08-30,93.95
2011-08-31,94.37
2011-09-01,93.38
2011-09-02,91.0
2011-09-06,90.33
2011-09-07,92.88
2011-09-08,91.91
2011-09-09,89.51
2011-09-12,90.08
2011-09-13,90.91
2011-09-14,92.17
2011-09-15,93.76
2011-09-16,94.31
2011-09-19,93.38
2011-09-20,93.27
2011-09-21,90.52
2011-09-22,87.59
2011-09-23,88.12
2011-09-26,90.22
2011-09-27,91.23
2011-09-28,89.36
2011-09-29,90.07
2011-09-30,87.82
2011-10-03,85.32
2011-10-04,87.19
2011-10-05,88.8
2011-10-06,90.41
2011-10-07,89.81
2011-10-10,92.81
2011-10-11,92.9
2011-10-12,93.72
2011-10-13,93.53
2011-10-14,95.13
2011-10-17,93.31
2011-10-18,95.14
2011-10-19,94.01
2011-10-20,94.42
2011-10-21,96.22
2011-10-24,97.4
2011-10-25,95.5
2011-10-26,96.47
2011-10-27,99.83
2011-10-28,99.81
2011-10-31,97.4
2011-11-01,94.69
2011-11-02,96.23
2011-11-03,97.99
2011-11-04,97.39
2011-11-07,97.99
2011-11-08,99.25
2011-11-09,95.59
2011-11-10,96.49
2011-11-11,98.3
2011-11-14,97.37
2011-11-15,97.85
2011-11-16,96.3
2011-11-17,94.77
2011-11-18,94.67
2011-11-21,92.87
2011-11-22,92.51
2011-11-23,90.47
2011-11-25,90.29
2011-11-28,92.91
2011-11-29,93.17
2011-11-30,97.01
2011-12-01,96.99
2011-12-02,96.91
2011-12-05,97.96
2011-12-06,97.99
2011-12-07,98.36
2011-12-08,96.2
2011-12-09,97.83
2011-12-12,96.4
2011-12-13,95.5
2011-12-14,94.49
2011-12-15,94.83
2011-12-16,94.97
2011-12-19,93.95
2011-12-20,96.8
2011-12-21,96.98
2011-12-22,97.84
2011-12-23,98.72
2011-12-27,98.79
2011-12-28,97.5
2011-12-29,98.51
2011-12-30,98.02
2012-01-03,99.58
2012-01-04,99.74
2012-01-05,100.01
2012-01-06,99.75
2012-01-09,99.99
2012-01-10,100.86
2012-01-11,100.91
2012-01-12,101.15
2012-01-13,100.63
2012-01-17,101.02
2012-01-18,102.14
2012-01-19,102.68
2012-01-20,103.06
2012-01-23,102.79
2012-01-24,102.68
2012-01-25,103.54
2012-01-26,103.0
2012-01-27,102.96
2012-01-30,102.61
2012-01-31,102.57
2012-02-01,103.47
2012-02-02,103.63
2012-02-03,105.08
2012-02-06,105.01
2012-02-07,105.28
2012-02-08,105.59
2012-02-09,105.72
2012-02-10,104.94
2012-02-13,105.72
2012-02-14,105.59
2012-02-15,105.1
2012-02-16,106.26
2012-02-17,106.54
2012-02-21,106.59
2012-02-22,106.25
2012-02-23,106.71
2012-02-24,106.95
2012-02-27,107.13
2012-02-28,107.44
2012-02-29,107.02
2012-03-01,107.57
2012-03-02,107.25
2012-03-05,106.81
2012-03-06,105.25
2012-03-07,105.98
2012-03-08,107.03
2012-03-09,107.45
2012-03-12,107.46
2012-03-13,109.39
2012-03-14,109.28
2012-03-15,109.91
2012-03-16,110.06
2012-03-19,110.49
2012-03-20,110.17
2012-03-21,109.99
2012-03-22,109.2
2012-03-23,109.55
2012-03-26,111.09
2012-03-27,110.74
2012-03-28,110.19
2012-03-29,110.01
2012-03-30,110.46
2012-04-02,111.27
2012-04-03,110.81
2012-04-04,109.72
2012-04-05,109.66
2012-04-09,108.43
2012-04-10,106.61
2012-04-11,107.47
2012-04-12,108.88
2012-04-13,107.58
2012-04-16,107.51
2012-04-17,109.1
2012-04-18,108.74
2012-04-19,108.04
2012-04-20,108.22
2012-04-23,107.31
2012-04-24,107.72
2012-04-25,109.19
2012-04-26,109.95
2012-04-27,110.13
2012-04-30,109.72
2012-05-01,110.41
2012-05-02,110.08
2012-05-03,109.24
2012-05-04,107.47
2012-05-07,107.55
2012-05-08,107.12
2012-05-09,106.48
2012-05-10,106.7
2012-05-11,106.38
2012-05-14,105.21
2012-05-15,104.6
2012-05-16,104.2
2012-05-17,102.66
2012-05-18,101.78
2012-05-21,103.53
2012-05-22,103.71
2012-05-23,103.76
2012-05-24,103.97
2012-05-25,103.63
2012-05-29,104.88
2012-05-30,103.36
2012-05-31,103.13
2012-06-01,100.54
2012-06-04,100.49
2012-06-05,101.25
2012-06-06,103.53
2012-06-07,103.59
2012-06-08,104.41
2012-06-11,103.09
2012-06-12,104.27
2012-06-13,103.6
2012-06-14,104.7
2012-06-15,105.77
2012-06-18,105.98
2012-06-19,107.0
2012-06-20,106.83
2012-06-21,104.43
2012-06-22,105.24
2012-06-25,103.55
2012-06-26,104.07
2012-06-27,105.01
2012-06-28,104.71
2012-06-29,107.32
2012-07-02,107.64
2012-07-03,108.35
2012-07-05,107.86
2012-07-06,106.84
2012-07-09,106.7
2012-07-10,105.77
2012-07-11,105.79
2012-07-12,105.28
2012-07-13,107.04
2012-07-16,106.79
2012-07-17,107.52
2012-07-18,108.32
2012-07-19,108.6
2012-07-20,107.61
2012-07-23,106.52
2012-07-24,105.61
2012-07-25,105.63
2012-07-26,107.37
2012-07-27,109.35
2012-07-30,109.35
2012-07-31,108.59
2012-08-01,108.49
2012-08-02,107.75
2012-08-03,109.88
2012-08-06,110.1
2012-08-07,110.65
2012-08-08,110.78
2012-08-09,110.88
2012-08-10,111.06
2012-08-13,111.0
2012-08-14,111.02
2012-08-15,111.14
2012-08-16,111.96
2012-08-17,112.11
2012-08-20,112.12
2012-08-21,111.78
2012-08-22,111.83
2012-08-23,110.92
2012-08-24,111.59
2012-08-27,111.61
2012-08-28,111.5
2012-08-29,111.59
2012-08-30,110.78
2012-08-31,111.31
2012-09-04,111.21
2012-09-05,111.11
2012-09-06,113.37
2012-09-07,113.81
2012-09-10,113.16
2012-09-11,113.48
2012-09-12,113.86
2012-09-13,115.59
2012-09-14,116.1
2012-09-17,115.71
2012-09-18,115.61
2012-09-19,115.68
2012-09-20,115.69
2012-09-21,115.64
2012-09-24,115.46
2012-09-25,114.23
2012-09-26,113.59
2012-09-27,114.66
2012-09-28,114.13
2012-10-01,114.43
2012-10-02,114.55
2012-10-03,115.02
2012-10-04,115.84
2012-10-05,115.85
2012-10-08,115.46
2012-10-09,114.31
2012-10-10,113.58
2012-10-11,113.65
2012-10-12,113.28
2012-10-15,114.22
2012-10-16,115.38
2012-10-17,115.9
2012-10-18,115.6
2012-10-19,113.67
2012-10-22,113.69
2012-10-23,112.11
2012-10-24,111.79
2012-10-25,112.12
2012-10-26,112.05
2012-10-31,112.05
2012-11-01,113.23
2012-11-02,112.22
2012-11-05,112.45
2012-11-06,113.33
2012-11-07,110.76
2012-11-08,109.43
2012-11-09,109.53
2012-11-12,109.61
2012-11-13,109.23
2012-11-14,107.76
2012-11-15,107.58
2012-11-16,108.11
2012-11-19,110.29
2012-11-20,110.34
2012-11-21,110.55
2012-11-23,112.05
2012-11-26,111.82
2012-11-27,111.25
2012-11-28,112.14
2012-11-29,112.66
2012-11-30,112.69
2012-12-03,112.13
2012-12-04,111.98
2012-12-05,112.17
2012-12-06,112.55
2012-12-07,112.89
2012-12-10,112.94
2012-12-11,113.71
2012-12-12,113.77
2012-12-13,113.07
2012-12-14,112.65
2012-12-17,113.97
2012-12-18,115.24
2012-12-19,114.38
2012-12-20,115.04
2012-12-21,114.0
2012-12-24,113.65
2012-12-26,113.17
2012-12-27,113.02
2012-12-28,111.8
2012-12-31,113.7
2013-01-02,116.61
2013-01-03,116.35
2013-01-04,116.86
2013-01-07,116.54
2013-01-08,116.2
2013-01-09,116.5
2013-01-10,117.42
2013-01-11,117.42
2013-01-14,117.34
2013-01-15,117.42
2013-01-16,117.4
2013-01-17,118.16
2013-01-18,118.42
2013-01-22,119.06
2013-01-23,119.25
2013-01-24,119.28
2013-01-25,119.95
2013-01-28,119.81
2013-01-29,120.28
2013-01-30,119.81
2013-01-31,119.52
2013-02-01,120.74
2013-02-04,119.39
2013-02-05,120.59
2013-02-06,120.68
2013-02-07,120.52
2013-02-08,121.19
2013-02-11,121.17
2013-02-12,121.37
2013-02-13,121.47
2013-02-14,121.58
2013-02-15,121.44
2013-02-19,122.35
2013-02-20,120.82
2013-02-21,120.09
2013-02-22,121.26
2013-02-25,118.96
2013-02-26,119.77
2013-02-27,121.28
2013-02-28,121.04
2013-03-01,121.44
2013-03-04,122.09
2013-03-05,123.18
2013-03-06,123.35
2013-03-07,123.57
2013-03-08,124.1
2013-03-11,124.57
2013-03-12,124.29
2013-03-13,124.47
2013-03-14,125.13
2013-03-15,124.96
2013-03-18,124.27
2013-03-19,123.98
2013-03-20,124.85
2013-03-21,123.78
2013-03-22,124.78
2013-03-25,124.26
2013-03-26,125.25
2013-03-27,125.25
2013-03-28,125.64
2013-04-01,125.14
2013-04-02,125.76
2013-04-03,124.48
2013-04-04,124.99
2013-04-05,124.43
2013-04-08,125.27
2013-04-09,125.7
2013-04-10,127.24
2013-04-11,127.66
2013-04-12,127.34
2013-04-15,124.39
2013-04-16,126.23
2013-04-17,124.39
2013-04-18,123.61
2013-04-19,124.68
2013-04-22,125.24
2013-04-23,126.53
2013-04-24,126.61
2013-04-25,127.12
2013-04-26,126.9
2013-04-29,127.75
2013-04-30,128.05
2013-05-01,126.93
2013-05-02,128.11
2013-05-03,129.41
2013-05-06,129.73
2013-05-07,130.39
2013-05-08,130.99
2013-05-09,130.62
2013-05-10,131.04
2013-05-13,131.15
2013-05-14,132.5
2013-05-15,133.21
2013-05-16,132.59
2013-05-17,133.87
2013-05-20,133.86
2013-05-21,134.06
2013-05-22,133.06
2013-05-23,132.68
2013-05-24,132.56
2013-05-28,133.36
2013-05-29,132.49
2013-05-30,132.98
2013-05-31,131.07
2013-06-03,131.79
2013-06-04,131.16
2013-06-05,129.33
2013-06-06,130.5
2013-06-07,132.16
2013-06-10,132.16
2013-06-11,130.79
2013-06-12,129.71
2013-06-13,131.68
2013-06-14,130.86
2013-06-17,131.87
2013-06-18,132.91
2013-06-19,131.07
2013-06-20,127.83
2013-06-21,128.24
2013-06-24,126.62
2013-06-25,127.83
2013-06-26,129.1
2013-06-27,129.86
2013-06-28,129.32
2013-07-01,130.08
2013-07-02,129.96
2013-07-03,130.02
2013-07-05,131.42
2013-07-08,132.17
2013-07-09,133.12
2013-07-10,133.17
2013-07-11,134.98
2013-07-12,135.04
2013-07-15,135.56
2013-07-16,135.05
2013-07-17,135.39
2013-07-18,136.14
2013-07-19,136.38
2013-07-22,136.64
2013-07-23,136.35
2013-07-24,135.85
2013-07-25,136.18
2013-07-26,136.33
2013-07-29,135.91
2013-07-30,135.91
2013-07-31,136.01
2013-08-01,137.58
2013-08-02,137.81
2013-08-05,137.61
2013-08-06,136.83
2013-08-07,136.39
2013-08-08,136.89
2013-08-09,136.49
2013-08-12,136.33
2013-08-13,136.73
2013-08-14,136.03
2013-08-15,134.13
2013-08-16,133.69
2013-08-19,132.83
2013-08-20,133.48
2013-08-21,132.66
2013-08-22,133.87
2013-08-23,134.32
2013-08-26,133.82
2013-08-27,131.67
2013-08-28,132.14
2013-08-29,132.35
2013-08-30,131.93
2013-09-03,132.52
2013-09-04,133.62
2013-09-05,133.79
2013-09-06,133.85
2013-09-09,135.14
2013-09-10,136.14
2013-09-11,136.56
2013-09-12,136.2
2013-09-13,136.51
2013-09-16,137.3
2013-09-17,137.91
2013-09-18,139.51
2013-09-19,139.27
2013-09-20,138.3
2013-09-23,137.66
2013-09-24,137.33
2013-09-25,136.94
2013-09-26,137.46
2013-09-27,136.83
2013-09-30,136.1
2013-10-01,137.18
2013-10-02,137.05
2013-10-03,135.79
2013-10-04,136.82
2013-10-07,135.63
2013-10-08,134.05
2013-10-09,134.15
2013-10-10,137.04
2013-10-11,137.93
2013-10-14,138.48
2013-10-15,137.47
2013-10-16,139.39
2013-10-17,140.32
2013-10-18,141.27
2013-10-21,141.28
2013-10-22,142.1
2013-10-23,141.42
2013-10-24,141.89
2013-10-25,142.54
2013-10-28,142.76
2013-10-29,143.52
2013-10-30,142.81
2013-10-31,142.41
2013-11-01,142.75
2013-11-04,143.25
2013-11-05,142.79
2013-11-06,143.52
2013-11-07,141.71
2013-11-08,143.62
2013-11-11,143.65
2013-11-12,143.35
2013-11-13,144.5
2013-11-14,145.22
2013-11-15,145.86
2013-11-18,145.35
2013-11-19,145.03
2013-11-20,144.58
2013-11-21,145.74
2013-11-22,146.47
2013-11-25,146.33
2013-11-26,146.37
2013-11-27,146.72
2013-11-29,146.63
2013-12-02,146.25
2013-12-03,145.61
2013-12-04,145.6
2013-12-05,144.96
2013-12-06,146.58
2013-12-09,146.95
2013-12-10,146.42
2013-12-11,144.78
2013-12-12,144.3
2013-12-13,144.29
2013-12-16,145.18
2013-12-17,144.72
2013-12-18,147.19
2013-12-19,147.02
2013-12-20,147.88
2013-12-23,148.67
2013-12-24,148.99
2013-12-26,149.75
2013-12-27,149.74
2013-12-30,149.72
2013-12-31,150.43
2014-01-02,148.99
2014-01-03,148.96
2014-01-06,148.53
2014-01-07,149.44
2014-01-08,149.47
2014-01-09,149.57
2014-01-10,149.98
2014-01-13,147.98
2014-01-14,149.6
2014-01-15,150.4
2014-01-16,150.21
2014-01-17,149.57
2014-01-21,150.01
2014-01-22,150.11
2014-01-23,148.88
2014-01-24,145.7
2014-01-27,144.99
2014-01-28,145.85
2014-01-29,144.45
2014-01-30,145.98
2014-01-31,145.13
2014-02-03,141.86
2014-02-04,142.85
2014-02-05,142.67
2014-02-06,144.56
2014-02-07,146.35
2014-02-10,146.62
2014-02-11,148.22
2014-02-12,148.29
2014-02-13,149.06
2014-02-14,149.88
2014-02-18,150.06
2014-02-19,149.07
2014-02-20,149.95
2014-02-21,149.78
2014-02-24,150.61
2014-02-25,150.55
2014-02-26,150.56
2014-02-27,151.35
2014-02-28,151.73
2014-03-03,150.66
2014-03-04,152.78
2014-03-05,152.92
2014-03-06,153.27
2014-03-07,153.34
2014-03-10,153.25
2014-03-11,152.5
2014-03-12,152.54
2014-03-13,150.83
2014-03-14,150.4
2014-03-17,151.76
2014-03-18,152.85
2014-03-19,152.03
2014-03-20,152.92
2014-03-21,152.33
2014-03-24,151.7
2014-03-25,152.42
2014-03-26,151.32
2014-03-27,151.0
2014-03-28,151.75
2014-03-31,152.99
2014-04-01,154.0
2014-04-02,154.52
2014-04-03,154.31
2014-04-04,152.49
2014-04-07,150.81
2014-04-08,151.43
2014-04-09,153.06
2014-04-10,149.84
2014-04-11,148.49
2014-04-14,149.66
2014-04-15,150.69
2014-04-16,152.27
2014-04-17,152.48
2014-04-21,153.01
2014-04-22,153.71
2014-04-23,153.35
2014-04-24,153.66
2014-04-25,152.4
2014-04-28,152.88
2014-04-29,153.59
2014-04-30,154.05
2014-05-01,154.07
2014-05-02,153.85
2014-05-05,154.14
2014-05-06,152.8
2014-05-07,153.7
2014-05-08,153.54
2014-05-09,153.77
2014-05-12,155.26
2014-05-13,155.4
2014-05-14,154.67
2014-05-15,153.31
2014-05-16,153.84
2014-05-19,154.4
2014-05-20,153.43
2014-05-21,154.72
2014-05-22,155.1
2014-05-23,155.72
2014-05-27,156.68
2014-05-28,156.56
2014-05-29,157.37
2014-05-30,157.63
2014-06-02,157.81
2014-06-03,157.73
2014-06-04,158.05
2014-06-05,159.08
2014-06-06,159.84
2014-06-09,160.0
2014-06-10,160.02
2014-06-11,159.46
2014-06-12,158.33
2014-06-13,158.81
2014-06-16,158.95
2014-06-17,159.39
2014-06-18,160.56
2014-06-19,160.74
2014-06-20,161.06
2014-06-23,161.01
2014-06-24,160.04
2014-06-25,160.77
2014-06-26,160.65
2014-06-27,160.96
2014-06-30,160.88
2014-07-01,161.96
2014-07-02,162.12
2014-07-03,162.92
2014-07-07,162.35
2014-07-08,161.31
2014-07-09,162.03
2014-07-10,161.39
2014-07-11,161.61
2014-07-14,162.43
2014-07-15,162.12
2014-07-16,162.72
2014-07-17,160.87
2014-07-18,162.52
2014-07-21,162.21
2014-07-22,162.92
2014-07-23,163.28
2014-07-24,163.29
2014-07-25,162.53
2014-07-28,162.59
2014-07-29,161.89
2014-07-30,161.92
2014-07-31,158.72
2014-08-01,158.24
2014-08-04,159.38
2014-08-05,157.83
2014-08-06,157.88
2014-08-07,157.03
2014-08-08,158.84
2014-08-11,159.3
2014-08-12,159.08
2014-08-13,160.16
2014-08-14,160.92
2014-08-15,160.88
2014-08-18,162.23
2014-08-19,163.08
2014-08-20,163.51
2014-08-21,163.99
2014-08-22,163.73
2014-08-25,164.56
2014-08-26,164.67
2014-08-27,164.61
2014-08-28,164.52
2014-08-29,164.98
2014-09-02,164.9
2014-09-03,164.81
2014-09-04,164.57
2014-09-05,165.31
2014-09-08,164.89
2014-09-09,163.84
2014-09-10,164.46
2014-09-11,164.65
2014-09-12,163.69
2014-09-15,163.56
2014-09-16,164.8
2014-09-17,165.02
2014-09-18,165.9
2014-09-19,165.75
2014-09-22,164.47
2014-09-23,163.53
2014-09-24,164.81
2014-09-25,162.15
2014-09-26,163.43
2014-09-29,163.14
2014-09-30,162.71
2014-10-01,160.5
2014-10-02,160.53
2014-10-03,162.29
2014-10-06,162.11
2014-10-07,159.6
2014-10-08,162.39
2014-10-09,159.17
2014-10-10,157.36
2014-10-13,154.77
2014-10-14,155.01
2014-10-15,153.96
2014-10-16,153.83
2014-10-17,155.65
2014-10-20,157.16
2014-10-21,160.27
2014-10-22,159.13
2014-10-23,160.98
2014-10-24,162.22
2014-10-27,162.0
2014-10-28,163.86
2014-10-29,163.61
2014-10-30,164.66
2014-10-31,166.54
2014-11-03,166.63
2014-11-04,166.05
2014-11-05,167.1
2014-11-06,167.77
2014-11-07,167.93
2014-11-10,168.46
2014-11-11,168.62
2014-11-12,168.44
2014-11-13,168.63
2014-11-14,168.67
2014-11-17,168.78
2014-11-18,169.75
2014-11-19,169.48
2014-11-20,169.78
2014-11-21,170.69
2014-11-24,171.16
2014-11-25,171.04
2014-11-26,171.48
2014-11-28,171.12
2014-12-01,169.93
2014-12-02,171.02
2014-12-03,171.68
2014-12-04,171.49
2014-12-05,171.78
2014-12-08,170.63
2014-12-09,170.51
2014-12-10,167.78
2014-12-11,168.63
2014-12-12,165.9
2014-12-15,164.76
2014-12-16,163.44
2014-12-17,166.65
2014-12-18,170.77
2014-12-19,171.49
2014-12-22,172.28
2014-12-23,172.52
2014-12-24,172.53
2014-12-26,173.09
2014-12-29,173.32
2014-12-30,172.39
2014-12-31,170.68
2015-01-02,170.59
2015-01-05,167.51
2015-01-06,165.93
2015-01-07,168.0
2015-01-08,170.98
2015-01-09,169.61
2015-01-12,168.28
2015-01-13,167.81
2015-01-14,166.79
2015-01-15,165.27
2015-01-16,167.43
2015-01-20,167.79
2015-01-21,168.64
2015-01-22,171.15
2015-01-23,170.21
2015-01-26,170.61
2015-01-27,168.36
2015-01-28,166.2
2015-01-29,167.73
2015-01-30,165.62
2015-02-02,167.67
2015-02-03,170.1
2015-02-04,169.45
2015-02-05,171.16
2015-02-06,170.69
2015-02-09,169.93
2015-02-10,171.74
2015-02-11,171.84
2015-02-12,173.49
2015-02-13,174.2
2015-02-17,174.48
2015-02-18,174.49
2015-02-19,174.37
2015-02-20,175.41
2015-02-23,175.39
2015-02-24,175.89
2015-02-25,175.74
2015-02-26,175.53
2015-02-27,174.93
2015-03-02,176.04
2015-03-03,175.31
2015-03-04,174.58
2015-03-05,174.77
2015-03-06,172.31
2015-03-09,173.02
2015-03-10,170.22
2015-03-11,169.82
2015-03-12,171.98
2015-03-13,170.92
2015-03-16,173.21
2015-03-17,172.69
2015-03-18,174.77
2015-03-19,173.97
2015-03-20,175.5
2015-03-23,175.16
2015-03-24,174.18
2015-03-25,171.63
2015-03-26,171.22
2015-03-27,171.61
2015-03-30,173.7
2015-03-31,172.19
2015-04-01,171.58
2015-04-02,172.19
2015-04-06,173.35
2015-04-07,172.89
2015-04-08,173.48
2015-04-09,174.25
2015-04-10,175.2
2015-04-13,174.4
2015-04-14,174.74
2015-04-15,175.52
2015-04-16,175.47
2015-04-17,173.45
2015-04-20,175.04
2015-04-21,174.83
2015-04-22,175.69
2015-04-23,176.13
2015-04-24,176.54
2015-04-27,175.81
2015-04-28,176.36
2015-04-29,175.64
2015-04-30,173.88
2015-05-01,175.76
2015-05-04,176.26
2015-05-05,174.25
2015-05-06,173.53
2015-05-07,174.22
2015-05-08,176.51
2015-05-11,175.67
2015-05-12,175.15
2015-05-13,175.18
2015-05-14,177.01
2015-05-15,177.2
2015-05-18,177.75
2015-05-19,177.69
2015-05-20,177.57
2015-05-21,178.08
2015-05-22,177.66
2015-05-26,175.75
2015-05-27,177.42
2015-05-28,177.21
2015-05-29,176.11
2015-06-01,176.47
2015-06-02,176.3
2015-06-03,176.76
2015-06-04,175.27
2015-06-05,174.97
2015-06-08,173.9
2015-06-09,173.87
2015-06-10,175.96
2015-06-11,176.52
2015-06-12,175.17
2015-06-15,174.42
2015-06-16,175.37
2015-06-17,175.66
2015-06-18,177.48
2015-06-19,176.69
2015-06-22,177.6
2015-06-23,177.72
2015-06-24,176.43
2015-06-25,175.9
2015-06-26,175.86
2015-06-29,172.18
2015-06-30,172.54
2015-07-01,173.92
2015-07-02,173.76
2015-07-06,173.27
2015-07-07,174.36
2015-07-08,171.43
2015-07-09,171.74
2015-07-10,173.9
2015-07-13,175.82
2015-07-14,176.58
2015-07-15,176.53
2015-07-16,177.94
2015-07-17,178.09
2015-07-20,178.19
2015-07-21,177.48
2015-07-22,177.16
2015-07-23,176.17
2015-07-24,174.34
2015-07-27,173.32
2015-07-28,175.45
2015-07-29,176.66
2015-07-30,176.7
2015-07-31,176.43
2015-08-03,175.84
2015-08-04,175.5
2015-08-05,176.07
2015-08-06,174.63
2015-08-07,174.3
2015-08-10,176.49
2015-08-11,174.9
2015-08-12,175.11
2015-08-13,174.89
2015-08-14,175.53
2015-08-17,176.51
2015-08-18,176.0
2015-08-19,174.61
2015-08-20,170.96
2015-08-21,165.81
2015-08-24,158.83
2015-08-25,156.96
2015-08-26,162.99
2015-08-27,167.02
2015-08-28,167.03
2015-08-31,165.68
2015-09-01,160.74
2015-09-02,163.79
2015-09-03,163.9
2015-09-04,161.42
2015-09-08,165.48
2015-09-09,163.27
2015-09-10,164.15
2015-09-11,164.9
2015-09-14,164.29
2015-09-15,166.34
2015-09-16,167.78
2015-09-17,167.41
2015-09-18,164.67
2015-09-21,165.52
2015-09-22,163.37
2015-09-23,163.11
2015-09-24,162.52
2015-09-25,162.48
2015-09-28,158.4
2015-09-29,158.5
2015-09-30,161.45
2015-10-01,161.87
2015-10-02,164.29
2015-10-05,167.22
2015-10-06,166.64
2015-10-07,168.01
2015-10-08,169.52
2015-10-09,169.63
2015-10-12,169.79
2015-10-13,168.72
2015-10-14,167.91
2015-10-15,170.48
2015-10-16,171.26
2015-10-19,171.34
2015-10-20,171.13
2015-10-21,170.06
2015-10-22,172.94
2015-10-23,174.83
2015-10-26,174.4
2015-10-27,174.07
2015-10-28,176.05
2015-10-29,175.94
2015-10-30,175.19
2015-11-02,177.26
2015-11-03,177.77
2015-11-04,177.23
2015-11-05,177.06
2015-11-06,176.96
2015-11-09,175.31
2015-11-10,175.72
2015-11-11,175.03
2015-11-12,172.58
2015-11-13,170.64
2015-11-16,173.24
2015-11-17,173.11
2015-11-18,175.86
2015-11-19,175.71
2015-11-20,176.35
2015-11-23,176.15
2015-11-24,176.38
2015-11-25,176.36
2015-11-27,176.56
2015-11-30,175.83
2015-12-01,177.5
2015-12-02,175.69
2015-12-03,173.23
2015-12-04,176.61
2015-12-07,175.54
2015-12-08,174.36
2015-12-09,173.0
2015-12-10,173.45
2015-12-11,170.09
2015-12-14,170.95
2015-12-15,172.74
2015-12-16,175.27
2015-12-17,172.6
2015-12-18,169.52
2015-12-21,170.92
2015-12-22,172.47
2015-12-23,174.61
2015-12-24,174.32
2015-12-28,173.92
2015-12-29,175.78
2015-12-30,174.53
2015-12-31,172.79
2016-01-04,170.37
2016-01-05,170.66
2016-01-06,168.51
2016-01-07,164.46
2016-01-08,162.66
2016-01-11,162.82
2016-01-12,164.13
2016-01-13,160.04
2016-01-14,162.67
2016-01-15,159.18
2016-01-19,159.39
2016-01-20,157.35
2016-01-21,158.23
2016-01-22,161.47
2016-01-25,159.03
2016-01-26,161.2
2016-01-27,159.45
2016-01-28,160.28
2016-01-29,164.19
2016-02-01,164.13
2016-02-02,161.17
2016-02-03,162.13
2016-02-04,162.39
